year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation
2022;12;21;QUARTA;21;COLORADO;JARDIM PROGRESSO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA;
2022;12;22;QUINTA;7;SARANDI;NOVA INDEPENDENCIA 2;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;;
2022;12;22;QUINTA;11;MANDAGUARI;MANDAGUARI I;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;HETEROSSEXUAL
2022;12;22;QUINTA;22;MARINGA;ZONA SEIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA;
2022;12;23;SEXTA;16;SARANDI;NOVA INDEPENDENCIA DOIS;Feminicídio;37;F;;
2022;12;23;SEXTA;16;SARANDI;NOVA INDEPENDENCIA DOIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;F;;
2022;12;27;TERCA;10;MARINGA;JARDIM REAL;Praticar Homicídio Culposo na Direção de Veículo;28;M;BRANCA;
2022;12;31;SABADO;20;MANDAGUARI;CONJUNTO PAULO PIMENTEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;HETEROSSEXUAL
2021;1;2;SABADO;22;MARIALVA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA;
2021;1;6;QUARTA;20;PAICANDU;BELA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA;HETEROSSEXUAL
2021;1;8;SEXTA;2;SARANDI;NOVO SARANDI III;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA;
2021;1;8;SEXTA;14;SARANDI;EUROPA;Praticar Homicídio Culposo na Direção de Veículo;55;M;BRANCA;
2021;1;9;SABADO;0;PAICANDU;NOVO CENTRO;Feminicídio;29;F;PARDA;HETEROSSEXUAL
2021;1;9;SABADO;0;PAICANDU;NOVO CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;PARDA;HETEROSSEXUAL
2021;1;9;SABADO;22;SARANDI;BELA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA;
2021;1;10;DOMINGO;1;MARINGA;MORANGUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;;
2021;1;10;DOMINGO;1;MARINGA;MORANGUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;M;;
2021;1;10;DOMINGO;17;MARINGA;ZONA CINCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;PARDA;HETEROSSEXUAL
2021;1;15;SEXTA;20;MARINGA;JARDIM DAS NACOES;Praticar Homicídio Culposo na Direção de Veículo;62;M;;
2021;1;16;SABADO;1;MARINGA;ODWALDO BUENO JR;Feminicídio;41;F;PRETA;
2021;1;16;SABADO;1;MARINGA;ODWALDO BUENO JR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;F;PRETA;
2021;1;18;SEGUNDA;23;SARANDI;OURO VERDE;Feminicídio;46;F;BRANCA;
2021;1;18;SEGUNDA;23;SARANDI;OURO VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;F;BRANCA;
2021;1;20;QUARTA;18;PAICANDU;GLEBA;Praticar Homicídio Culposo na Direção de Veículo;55;M;PARDA;
2021;1;20;QUARTA;20;MARINGA;JARDIM DIAS;Praticar Homicídio Culposo na Direção de Veículo;27;M;BRANCA;
2021;1;28;QUINTA;21;MARIALVA;JARDIM ITALIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;HETEROSSEXUAL
2021;2;2;TERCA;6;MARINGA;JARDIM INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;32;M;BRANCA;
2021;2;3;QUARTA;21;MARINGA;ZONA UM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA;HETEROSSEXUAL
2021;2;8;SEGUNDA;21;MARINGA;RURAL DE FLORIANO;Praticar Homicídio Culposo na Direção de Veículo;32;M;BRANCA;
2021;2;13;SABADO;2;MARIALVA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA;
2021;2;13;SABADO;3;MARIALVA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA;
2021;2;13;SABADO;14;SARANDI;VALE AZUL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;19;M;PARDA;HETEROSSEXUAL
2021;2;19;SEXTA;7;MARINGA;CONJUNTO REQUIAO I;Lesão Corporal com Resultado Morte;42;M;BRANCA;
2021;2;19;SEXTA;23;PAICANDU;JARDIM CANADA;Roubo com Resultado Morte;28;M;PARDA;HETEROSSEXUAL
2021;2;20;SABADO;1;MARINGA;CONJUNTO MADRI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;PARDA;HETEROSSEXUAL
2021;2;23;TERCA;19;MARINGA;PQ DA GAVEA;Feminicídio;25;F;BRANCA;
2021;2;23;TERCA;19;MARINGA;PQ DA GAVEA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;BRANCA;
2021;2;26;SEXTA;9;MARIALVA;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;66;F;BRANCA;
2021;3;2;TERCA;20;MUNHOZ DE MELO;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA;HETEROSSEXUAL
2021;3;6;SABADO;11;MARINGA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;38;M;PARDA;
2021;3;12;SEXTA;13;MARINGA;JARDIM NOVO ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;40;M;;
2021;3;12;SEXTA;14;PAICANDU;PARQUE SAO JORGE;Lesão Corporal com Resultado Morte;38;F;PARDA;HETEROSSEXUAL
2021;3;12;SEXTA;19;MARINGA;ZONA SETE;Praticar Homicídio Culposo na Direção de Veículo;26;M;BRANCA;
2021;3;13;SABADO;19;MARINGA;CONJUNTO REQUIAO I;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA;
2021;3;14;DOMINGO;0;SARANDI;JOSE RICHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;;
2021;3;14;DOMINGO;13;SARANDI;PQ SAO PEDRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;PARDA;
2021;3;14;DOMINGO;17;SARANDI;UNIVERSAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2021;3;15;SEGUNDA;0;MARINGA;SAO DOMINGOS;Roubo com Resultado Morte;63;M;BRANCA;
2021;3;17;QUARTA;21;MARIALVA;VILA ANTONIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PRETA;
2021;3;19;SEXTA;4;SARANDI;ESPERANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;;
2021;3;19;SEXTA;16;FLORIDA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;HETEROSSEXUAL
2021;3;19;SEXTA;19;MANDAGUARI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);67;M;BRANCA;BISSEXUAL
2021;3;21;DOMINGO;21;MANDAGUARI;JARDIM BOA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA;HETEROSSEXUAL
2021;3;23;TERCA;21;MARINGA;GLEBA RIBEIRAO COLOM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA;HETEROSSEXUAL
2021;3;30;TERCA;21;MARINGA;JARDIM PARIS 6;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;
2021;3;31;QUARTA;12;MARINGA;ZONA TRES;Lesão Corporal com Resultado Morte;28;M;PARDA;HETEROSSEXUAL
2021;4;2;SEXTA;1;SARANDI;JOSE RICHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;BRANCA;
2021;4;3;SABADO;14;MANDAGUARI;SAO MARCOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;HETEROSSEXUAL
2021;4;3;SABADO;20;MANDAGUARI;JARDIM BOA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;HETEROSSEXUAL
2021;4;3;SABADO;20;MARIALVA;RESIDENCIAL ZAMBALDI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;
2021;4;5;SEGUNDA;1;MARIALVA;RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;PARDA;
2021;4;5;SEGUNDA;8;MARINGA;JARDIM PAULISTA II;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;PARDA;
2021;4;5;SEGUNDA;10;SANTA FE;PIONEIROS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;;HETEROSSEXUAL
2021;4;5;SEGUNDA;18;PITANGUEIRAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA;HETEROSSEXUAL
2021;4;6;TERCA;15;SARANDI;JARDIM MONTEREY;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;
2021;4;6;TERCA;21;SARANDI;ESPERANCA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;PARDA;
2021;4;7;QUARTA;14;SARANDI;NOVA ALIANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;
2021;4;9;SEXTA;20;SARANDI;VERAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;;
2021;4;10;SABADO;13;MARINGA;ZONA CINCO;Praticar Homicídio Culposo na Direção de Veículo;36;M;;
2021;4;11;DOMINGO;13;MARINGA;CONJUNTO HABITACIONAL REQUIAO II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;;
2021;4;11;DOMINGO;19;MANDAGUARI;CINCO CONJUNTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PRETA;HETEROSSEXUAL
2021;4;13;TERCA;20;MARINGA;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA;
2021;4;14;QUARTA;20;MARINGA;JARDIM MARAVILHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;PARDA;
2021;4;15;QUINTA;3;MANDAGUARI;AREA RURAL;Feminicídio;40;F;BRANCA;HETEROSSEXUAL
2021;4;15;QUINTA;3;MANDAGUARI;AREA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;BRANCA;HETEROSSEXUAL
2021;4;21;QUARTA;0;SARANDI;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;;
2021;4;21;QUARTA;19;MARINGA;JARDIM ALVORADA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;PARDA;
2021;4;22;QUINTA;15;MARINGA;JARDIM ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;66;M;AMARELA;
2021;4;24;SABADO;18;MARINGA;JARDIM UNIVERSITARIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;PARDA;
2021;4;24;SABADO;21;SARANDI;JOSE RICHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PRETA;
2021;4;27;TERCA;12;MARIALVA;JOAO OLIMPIO DA ROCHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;BRANCA;
2021;4;27;TERCA;12;MARIALVA;JOAO OLIMPIO DA ROCHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;;PRETA;
2021;4;28;QUARTA;22;MARINGA;ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;51;M;;
2021;4;30;SEXTA;23;MARINGA;ZONA SETE;Praticar Homicídio Culposo na Direção de Veículo;32;F;BRANCA;
2021;5;3;SEGUNDA;19;MARINGA;CONJUNTO RESIDENCIAL JOAO DE BARRO CHAMPAGNAT;Praticar Homicídio Culposo na Direção de Veículo;24;F;BRANCA;
2021;5;4;TERCA;14;MARINGA;VILA OPERARIA;Praticar Homicídio Culposo na Direção de Veículo;39;M;PARDA;
2021;5;6;QUINTA;5;MARINGA;OLIMPICO;Praticar Homicídio Culposo na Direção de Veículo;25;M;BRANCA;
2021;5;10;SEGUNDA;18;MARINGA;LOTEAMENTO SUMARE;Praticar Homicídio Culposo na Direção de Veículo;56;M;BRANCA;
2021;5;14;SEXTA;9;MARINGA;ZONA UM;Praticar Homicídio Culposo na Direção de Veículo;80;M;BRANCA;
2021;5;16;DOMINGO;5;MARINGA;JARDIM MONTE REI;Praticar Homicídio Culposo na Direção de Veículo;15;M;;
2021;5;18;TERCA;21;MARIALVA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA;
2021;5;20;QUINTA;6;MARINGA;JARDIM PARAISO;Praticar Homicídio Culposo na Direção de Veículo;43;F;PARDA;
2021;5;23;DOMINGO;0;FLORESTA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);72;M;BRANCA;
2021;5;26;QUARTA;0;ITAMBE;PARAISO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;;
2021;5;28;SEXTA;8;MARIALVA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;
2021;5;28;SEXTA;8;MARIALVA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2021;5;30;DOMINGO;0;MARINGA;JARDIM PAULISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;
2021;5;30;DOMINGO;0;MARINGA;JARDIM PAULISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;;
2021;6;5;SABADO;20;MANDAGUARI;VILA DIZOLINA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;25;M;PARDA;
2021;6;5;SABADO;20;MANDAGUARI;VILA DIZOLINA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;35;M;PARDA;
2021;6;9;QUARTA;23;MARINGA;JARDIM TOQUIO;Praticar Homicídio Culposo na Direção de Veículo;38;M;PRETA;
2021;6;10;QUINTA;7;MARIALVA;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;52;F;PARDA;
2021;6;15;TERCA;18;MARINGA;LOTEAMENTO SUMARE;Praticar Homicídio Culposo na Direção de Veículo;67;F;BRANCA;
2021;6;16;QUARTA;6;MARINGA;NUCLEO HABITACIONAL SANTA FELICIDADE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;37;M;BRANCA;
2021;6;16;QUARTA;19;MANDAGUARI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA;
2021;6;17;QUINTA;16;PAICANDU;JARDIM PETROPOLIS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;BRANCA;
2021;6;22;TERCA;9;SARANDI;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;37;M;BRANCA;
2021;6;23;QUARTA;17;MARINGA;ZONA DOIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;F;BRANCA;HETEROSSEXUAL
2021;6;24;QUINTA;10;MARINGA;CONJ JOAO DE BARROS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;;
2021;6;28;SEGUNDA;21;MANDAGUACU;CENTRO;Roubo com Resultado Morte;39;M;BRANCA;HETEROSSEXUAL
2021;7;2;SEXTA;12;MARINGA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;63;F;BRANCA;
2021;7;4;DOMINGO;16;MARINGA;JARDIM ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;19;M;PARDA;
2021;7;5;SEGUNDA;12;MARINGA;INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;34;M;;
2021;7;12;SEGUNDA;6;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PRETA;
2021;7;15;QUINTA;17;PAICANDU;JARDIM CANADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PRETA;HETEROSSEXUAL
2021;7;15;QUINTA;23;PAICANDU;VILA RURAL;Praticar Homicídio Culposo na Direção de Veículo;80;M;PARDA;
2021;7;17;SABADO;14;SARANDI;JARDIM INDEPENDENCIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);82;M;PRETA;
2021;7;19;SEGUNDA;13;MANDAGUACU;RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;PARDA;
2021;7;19;SEGUNDA;13;MANDAGUACU;RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;BRANCA;
2021;7;31;SABADO;20;MARINGA;LOTEAMENTO EBENEZER;Praticar Homicídio Culposo na Direção de Veículo;63;M;PARDA;
2021;8;3;TERCA;17;MARINGA;JARDIM HIGIENOPOLIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;;
2021;8;11;QUARTA;10;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;
2021;8;11;QUARTA;21;DOUTOR CAMARGO;CENTRO;Lesão Corporal com Resultado Morte;37;M;;
2021;8;14;SABADO;21;SARANDI;JARDIMM ANA ELIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2021;8;15;DOMINGO;14;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;;
2021;8;15;DOMINGO;19;MARIALVA;AQUIDABAN;Praticar Homicídio Culposo na Direção de Veículo;38;M;PARDA;
2021;8;18;QUARTA;19;SARANDI;INDEPENDENCIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;;
2021;8;21;SABADO;19;MARIALVA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;33;M;;
2021;8;27;SEXTA;20;MARINGA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;33;M;BRANCA;
2021;8;28;SABADO;18;NOSSA SENHORA DAS GRACAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;M;;
2021;8;31;TERCA;21;SANTA FE;CENTRAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA;
2021;9;1;QUARTA;12;MARINGA;LOTEAMENTO LIBERDADE I;Praticar Homicídio Culposo na Direção de Veículo;53;M;BRANCA;
2021;9;2;QUINTA;23;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA;
2021;9;2;QUINTA;23;SARANDI;INDEPENDENCIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;;
2021;9;4;SABADO;14;SARANDI;COMETA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA;
2021;9;5;DOMINGO;6;MARINGA;JARDIM MONTE REI;Praticar Homicídio Culposo na Direção de Veículo;22;M;PARDA;
2021;9;5;DOMINGO;20;MARINGA;ZONA TRES;Praticar Homicídio Culposo na Direção de Veículo;57;M;BRANCA;
2021;9;6;SEGUNDA;11;SARANDI;ESPERANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;;
2021;9;7;TERCA;3;MARINGA;CENTRO;Lesão Corporal com Resultado Morte;44;M;PARDA;
2021;9;7;TERCA;6;PAICANDU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;21;F;;
2021;9;7;TERCA;7;SARANDI;INDEPENDENCIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;M;PRETA;
2021;9;7;TERCA;17;PAICANDU;BELA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;HETEROSSEXUAL
2021;9;9;QUINTA;15;ASTORGA;CENTRO;Lesão Corporal com Resultado Morte;48;F;BRANCA;
2021;9;10;SEXTA;21;MARINGA;JARDIM DIAMANTE;Praticar Homicídio Culposo na Direção de Veículo;19;M;PARDA;
2021;9;11;SABADO;2;MARINGA;VILA VARDELINA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;;
2021;9;11;SABADO;12;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;;
2021;9;11;SABADO;12;SARANDI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;;
2021;9;11;SABADO;21;PAICANDU;RURAL;Praticar Homicídio Culposo na Direção de Veículo;28;M;;
2021;9;13;SEGUNDA;21;MANDAGUACU;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;BRANCA;
2021;9;18;SABADO;1;MANDAGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA;HETEROSSEXUAL
2021;9;18;SABADO;5;MARINGA;PARQUE INDUSTRIAL II;Praticar Homicídio Culposo na Direção de Veículo;32;M;PARDA;
2021;9;19;DOMINGO;13;OURIZONA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;PRETA;HETEROSSEXUAL
2021;9;21;TERCA;14;MANDAGUARI;JARDIM PROGRESSO DOIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2021;9;21;TERCA;15;MARINGA;JARDIM DIAS I;Praticar Homicídio Culposo na Direção de Veículo;25;M;PARDA;
2021;9;26;DOMINGO;2;MARINGA;CONJUNTO RESIDENCIAL PAULINO CARLOS FILHO;Feminicídio;18;F;BRANCA;
2021;9;26;DOMINGO;2;MARINGA;CONJUNTO RESIDENCIAL PAULINO CARLOS FILHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;BRANCA;
