year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity
2022;10;12;QUARTA;23;ALMIRANTE TAMANDARE;MATO DENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;F;BRANCA
2022;10;12;QUARTA;23;ALMIRANTE TAMANDARE;MATO DENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2022;10;12;QUARTA;23;ALMIRANTE TAMANDARE;MATO DENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;M;BRANCA
2022;10;18;TERCA;18;ALMIRANTE TAMANDARE;LAMENHA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;BRANCA
2022;11;2;QUARTA;9;ALMIRANTE TAMANDARE;COLONIA SAO VENANCIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;F;BRANCA
2022;11;4;SEXTA;16;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA
2022;11;10;QUINTA;11;ALMIRANTE TAMANDARE;CACHOEIRA;Praticar Homicídio Culposo na Direção de Veículo;56;M;BRANCA
2022;11;13;DOMINGO;18;ALMIRANTE TAMANDARE;MATO DENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA
2022;11;14;SEGUNDA;15;ALMIRANTE TAMANDARE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;M;
2022;11;17;QUINTA;15;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;
2022;11;24;QUINTA;10;ALMIRANTE TAMANDARE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;BRANCA
2022;12;1;QUINTA;14;ALMIRANTE TAMANDARE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;PRETA
2022;12;4;DOMINGO;0;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2022;12;4;DOMINGO;20;ALMIRANTE TAMANDARE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2022;12;11;DOMINGO;20;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2022;12;12;SEGUNDA;3;ALMIRANTE TAMANDARE;BOICHININGA;Praticar Homicídio Culposo na Direção de Veículo;31;M;PARDA
2022;12;14;QUARTA;12;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;BRANCA
2021;1;1;SEXTA;7;ALMIRANTE TAMANDARE;CACHOEIRA;Feminicídio;61;F;
2021;1;1;SEXTA;7;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;F;
2021;1;9;SABADO;8;ALMIRANTE TAMANDARE;MONTE SANTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;M;PARDA
2021;1;15;SEXTA;19;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA
2021;1;15;SEXTA;19;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;
2021;1;16;SABADO;5;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA
2021;2;4;QUINTA;1;ALMIRANTE TAMANDARE;CAMPO GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;
2021;2;4;QUINTA;20;ALMIRANTE TAMANDARE;TEFE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;
2021;2;9;TERCA;16;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Praticar Homicídio Culposo na Direção de Veículo;44;M;BRANCA
2021;2;12;SEXTA;23;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA
2021;2;16;TERCA;3;ALMIRANTE TAMANDARE;MONTE SANTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;
2021;2;16;TERCA;3;ALMIRANTE TAMANDARE;MONTE SANTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;BRANCA
2021;2;16;TERCA;8;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2021;2;17;QUARTA;16;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;27;M;BRANCA
2021;2;20;SABADO;22;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA
2021;2;21;DOMINGO;17;ALMIRANTE TAMANDARE;TANGUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);4;M;BRANCA
2021;2;24;QUARTA;13;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);79;M;BRANCA
2021;2;28;DOMINGO;18;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA
2021;3;1;SEGUNDA;0;ALMIRANTE TAMANDARE;JARDIM GRAZIELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;
2021;3;1;SEGUNDA;0;ALMIRANTE TAMANDARE;JARDIM GRAZIELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;BRANCA
2021;3;1;SEGUNDA;1;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;30;M;BRANCA
2021;3;7;DOMINGO;17;ALMIRANTE TAMANDARE;JARDIM GRAMADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;
2021;4;4;DOMINGO;20;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;BRANCA
2021;4;9;SEXTA;18;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA
2021;4;10;SABADO;16;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2021;4;13;TERCA;0;ALMIRANTE TAMANDARE;VILA PRADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2021;4;13;TERCA;21;ALMIRANTE TAMANDARE;RESTINGA SECA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;
2021;4;13;TERCA;21;ALMIRANTE TAMANDARE;RESTINGA SECA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;
2021;4;18;DOMINGO;21;ALMIRANTE TAMANDARE;CAPIVARA DOS MANFRON;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;PARDA
2021;4;18;DOMINGO;21;ALMIRANTE TAMANDARE;CAPIVARA DOS MANFRON;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2021;4;24;SABADO;17;ALMIRANTE TAMANDARE;TRANQUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA
2021;5;1;SABADO;19;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2021;5;6;QUINTA;21;ALMIRANTE TAMANDARE;SAO JORGE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;BRANCA
2021;5;15;SABADO;18;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;
2021;5;24;SEGUNDA;6;ALMIRANTE TAMANDARE;JARDIM PARAISO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2021;5;28;SEXTA;7;ALMIRANTE TAMANDARE;ALTO PINHEIRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2021;5;30;DOMINGO;0;ALMIRANTE TAMANDARE;JARDIM APUCARANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2021;6;14;SEGUNDA;1;ALMIRANTE TAMANDARE;JARDIM ROMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;
2021;6;16;QUARTA;20;ALMIRANTE TAMANDARE;LAMENHA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2021;6;20;DOMINGO;9;ALMIRANTE TAMANDARE;JARDIM GRAZIELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;F;BRANCA
2021;6;28;SEGUNDA;20;ALMIRANTE TAMANDARE;TRANQUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;
2021;6;29;TERCA;11;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2021;7;7;QUARTA;23;ALMIRANTE TAMANDARE;ALTO PINHEIRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);59;M;PARDA
2021;7;8;QUINTA;17;ALMIRANTE TAMANDARE;JARDIM TATIANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2021;7;18;DOMINGO;20;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2021;8;10;TERCA;18;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2021;8;18;QUARTA;7;ALMIRANTE TAMANDARE;BOICHININGA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;PARDA
2021;8;24;TERCA;0;ALMIRANTE TAMANDARE;SAO JORGE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;F;PARDA
2021;8;25;QUARTA;21;ALMIRANTE TAMANDARE;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;
2021;8;30;SEGUNDA;22;ALMIRANTE TAMANDARE;CACHOEIRA;Praticar Homicídio Culposo na Direção de Veículo;69;M;BRANCA
2021;9;11;SABADO;9;ALMIRANTE TAMANDARE;TANGUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;PARDA
2021;9;18;SABADO;8;ALMIRANTE TAMANDARE;MORRO AZUL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2021;9;19;DOMINGO;22;ALMIRANTE TAMANDARE;CHICO MENDES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2021;10;3;DOMINGO;1;ALMIRANTE TAMANDARE;ROMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;
2021;10;3;DOMINGO;20;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2021;10;3;DOMINGO;20;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Praticar Homicídio Culposo na Direção de Veículo;45;M;PARDA
2021;10;9;SABADO;10;ALMIRANTE TAMANDARE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;79;M;
2021;10;18;SEGUNDA;8;ALMIRANTE TAMANDARE;JARDIM CAMPO VERDE;Praticar Homicídio Culposo na Direção de Veículo;42;M;PARDA
2021;10;18;SEGUNDA;19;ALMIRANTE TAMANDARE;PACOTUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;
2021;10;19;TERCA;4;ALMIRANTE TAMANDARE;JARDIM ROMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;
2021;10;23;SABADO;12;ALMIRANTE TAMANDARE;JARDIM GRAZIELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2021;11;3;QUARTA;18;ALMIRANTE TAMANDARE;LAMENHA;Praticar Homicídio Culposo na Direção de Veículo;24;M;
2021;11;6;SABADO;1;ALMIRANTE TAMANDARE;ALMERO;Praticar Homicídio Culposo na Direção de Veículo;38;M;
2021;11;9;TERCA;23;ALMIRANTE TAMANDARE;GRECIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PRETA
2021;11;24;QUARTA;18;ALMIRANTE TAMANDARE;TRANQUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;PARDA
2021;12;4;SABADO;12;ALMIRANTE TAMANDARE;JARDIM IPANEMA;Praticar Homicídio Culposo na Direção de Veículo;30;M;BRANCA
2021;12;4;SABADO;23;ALMIRANTE TAMANDARE;TANGUA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;BRANCA
2021;12;12;DOMINGO;18;ALMIRANTE TAMANDARE;PACOTUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
2021;12;12;DOMINGO;18;ALMIRANTE TAMANDARE;PACOTUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA
2021;12;14;TERCA;21;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA
2021;12;17;SEXTA;23;ALMIRANTE TAMANDARE;TRANQUEIRA;Praticar Homicídio Culposo na Direção de Veículo;23;M;PARDA
2021;12;18;SABADO;23;ALMIRANTE TAMANDARE;JARDIM SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PRETA
2021;12;25;SABADO;22;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA
2021;12;28;TERCA;21;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2020;1;15;QUARTA;14;ALMIRANTE TAMANDARE;JARDIM APUCARANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2020;1;31;SEXTA;20;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;M;BRANCA
2020;2;8;SABADO;20;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2020;2;11;TERCA;16;ALMIRANTE TAMANDARE;JARDIM ROMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PRETA
2020;2;14;SEXTA;13;ALMIRANTE TAMANDARE;JARDIM BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2020;2;19;QUARTA;22;ALMIRANTE TAMANDARE;JARDIM GRAMADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2020;2;27;QUINTA;20;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2020;2;29;SABADO;8;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA
2020;3;1;DOMINGO;4;ALMIRANTE TAMANDARE;APUCARANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA
2020;3;1;DOMINGO;14;ALMIRANTE TAMANDARE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA
2020;3;15;DOMINGO;19;ALMIRANTE TAMANDARE;TRANQUEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA
2020;3;21;SABADO;23;ALMIRANTE TAMANDARE;JARDIM PARAISO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2020;3;21;SABADO;23;ALMIRANTE TAMANDARE;JARDIM PARAISO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;
2020;3;27;SEXTA;22;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA
2020;3;31;TERCA;19;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;BRANCA
2020;4;3;SEXTA;21;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA
2020;4;11;SABADO;20;ALMIRANTE TAMANDARE;TRANQUEIRA;Praticar Homicídio Culposo na Direção de Veículo;43;F;BRANCA
2020;4;11;SABADO;20;ALMIRANTE TAMANDARE;TRANQUEIRA;Praticar Homicídio Culposo na Direção de Veículo;51;M;
2020;4;12;DOMINGO;11;ALMIRANTE TAMANDARE;SANTA TEREZINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;M;BRANCA
;;;;;;;;;;
2020;4;18;SABADO;16;ALMIRANTE TAMANDARE;PARAISO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2020;4;24;SEXTA;21;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;M;BRANCA
2020;4;25;SABADO;7;ALMIRANTE TAMANDARE;JARDIM MARROCOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2020;5;1;SEXTA;20;ALMIRANTE TAMANDARE;JURUQUI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2020;5;18;SEGUNDA;13;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2020;5;19;TERCA;1;ALMIRANTE TAMANDARE;BONFIM;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA
2020;5;22;SEXTA;2;ALMIRANTE TAMANDARE;MORRO AZUL;Praticar Homicídio Culposo na Direção de Veículo;34;M;PARDA
2020;5;23;SABADO;0;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA
2020;5;29;SEXTA;15;ALMIRANTE TAMANDARE;MORRO AZUL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;BRANCA
2020;5;31;DOMINGO;21;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;
2020;6;20;SABADO;20;ALMIRANTE TAMANDARE;SAO JORGE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);12;M;BRANCA
2020;6;21;DOMINGO;4;ALMIRANTE TAMANDARE;LAMENHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2020;7;14;TERCA;10;ALMIRANTE TAMANDARE;MONTE SANTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA
2020;8;2;DOMINGO;6;ALMIRANTE TAMANDARE;VILA ANTONIO PRADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA
2020;8;29;SABADO;23;ALMIRANTE TAMANDARE;MORRO AZUL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2020;9;5;SABADO;15;ALMIRANTE TAMANDARE;COLONIA ANTONIO PRADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;F;BRANCA
2020;9;17;QUINTA;19;ALMIRANTE TAMANDARE;CACHOEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;PARDA
2020;9;18;SEXTA;21;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA
2020;9;27;DOMINGO;2;ALMIRANTE TAMANDARE;GRAMADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA
2020;10;10;SABADO;17;ALMIRANTE TAMANDARE;JARDIM PARIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;M;PARDA
2020;10;11;DOMINGO;0;ALMIRANTE TAMANDARE;PARQUE SAO JORGE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2020;10;21;QUARTA;11;ALMIRANTE TAMANDARE;MONTE SANTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;M;BRANCA
2020;10;22;QUINTA;21;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2020;10;22;QUINTA;21;ALMIRANTE TAMANDARE;CACHOEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA
2020;11;10;TERCA;0;ALMIRANTE TAMANDARE;COLONIA SAO VENANCIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);77;F;
2020;11;11;QUARTA;21;ALMIRANTE TAMANDARE;LAMENHA PEQUENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;PARDA
